omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
150.343048,0.126786,0.244171,0.000000
150.192047,0.538099,0.244171,0.000000
150.582901,0.271863,0.249441,0.000000
150.015152,0.183370,0.249441,0.000000
150.342773,0.323040,0.247907,0.000000
150.411896,0.219578,0.247907,0.000000
151.071625,0.271683,0.248729,0.000000
151.627182,0.074765,0.248729,0.000000
150.280060,0.346933,0.252575,0.000000
150.534439,0.376544,0.252575,0.000000
149.813995,0.199918,0.258745,0.000000
150.426224,0.204658,0.258745,0.000000
149.194397,0.382234,0.251573,0.000000
149.414978,0.203859,0.251573,0.000000
149.739517,0.000000,0.257399,0.000000
149.883438,0.312650,0.257399,0.000000
149.446762,0.317947,0.256532,0.000000
149.393005,0.166200,0.256532,0.000000
150.082184,0.310930,0.256973,0.000000
149.990494,0.221257,0.256973,0.000000
150.136139,0.592971,0.255318,0.000000
149.794968,0.379422,0.255318,0.000000
150.245316,0.269644,0.263115,0.000000
150.831848,0.239825,0.263115,0.000000
149.851944,0.044604,0.258490,0.000000
150.813934,0.127288,0.258490,0.000000
150.570892,0.245768,0.248463,0.000000
151.426987,0.415659,0.248463,0.000000
150.143127,0.318342,0.247468,0.000000
150.131241,0.215038,0.247468,0.000000
150.548111,0.545957,0.248141,0.000000
150.351807,0.162690,0.248141,0.000000
150.619232,0.173561,0.249336,0.000000
149.245819,0.200965,0.249336,0.000000
150.608444,0.212535,0.247646,0.000000
150.505630,0.236865,0.247646,0.000000
150.158218,0.234286,0.259975,0.000000
150.163086,0.224244,0.259975,0.000000
150.780731,0.226416,0.252618,0.000000
151.246826,0.205603,0.252618,0.000000
149.933151,0.251387,0.252401,0.000000
149.951111,0.203201,0.252401,0.000000
150.229309,0.247984,0.246554,0.000000
150.190933,0.239121,0.246554,0.000000
150.387360,0.110915,0.250329,0.000000
149.592377,0.213719,0.250329,0.000000
150.387604,0.190664,0.247177,0.000000
149.975372,0.282680,0.247177,0.000000
150.960464,0.546653,0.252652,0.000000
150.126511,0.228244,0.252652,0.000000
150.493271,0.380097,0.254521,0.000000
150.507050,0.293955,0.254521,0.000000
149.574493,0.296977,0.262832,0.000000
149.418228,0.187154,0.262832,0.000000
149.631821,0.185850,0.251398,0.000000
149.968063,0.271640,0.251398,0.000000
149.310730,0.194183,0.258162,0.000000
148.713455,0.256288,0.258162,0.000000
149.119873,0.237544,0.256770,0.000000
149.153214,0.211070,0.256770,0.000000
150.233231,0.030358,0.262268,0.000000
148.496902,0.513833,0.262268,0.000000
149.733841,0.181324,0.259143,0.000000
149.062790,0.305414,0.259143,0.000000
149.833603,0.284673,0.266958,0.000000
149.697815,0.145454,0.266958,0.000000
150.176758,0.241850,0.261095,0.000000
150.882660,0.224522,0.261095,0.000000
150.130600,0.448728,0.252660,0.000000
150.024216,0.445503,0.252660,0.000000
149.844498,0.224186,0.249214,0.000000
150.110382,0.269220,0.249214,0.000000
