dbg_omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep.active
107.381645,0.012657,0.174137,0.000000
101.476265,0.042556,0.174137,0.000000
96.946472,0.267062,0.235008,0.000000
97.714249,0.352101,0.235008,0.000000
95.551384,0.417202,0.250218,0.000000
89.957207,0.376844,0.250218,0.000000
91.076309,0.284116,0.335140,0.000000
95.075981,0.254268,0.335140,0.000000
92.708649,0.401673,0.282119,0.000000
94.364685,0.336435,0.282119,0.000000
101.153793,0.160356,0.254306,0.000000
104.907623,0.305150,0.254306,0.000000
105.423119,0.156832,0.174889,0.000000
110.789200,0.350194,0.174889,0.000000
115.878532,0.299331,0.089798,0.000000
113.835365,0.109003,0.089798,0.000000
111.150894,0.109083,0.104992,0.000000
113.800949,-0.118297,0.104992,0.000000
110.164597,0.244237,0.091174,0.000000
103.712845,-0.163308,0.091174,0.000000
103.633606,-0.011444,0.190985,0.000000
101.616219,0.067978,0.190985,0.000000
96.374474,-0.049410,0.228974,0.000000
94.169937,0.270112,0.228974,0.000000
96.007622,0.345504,0.280391,0.000000
96.237038,0.200716,0.280391,0.000000
93.996140,0.233497,0.268745,0.000000
97.918892,-0.068431,0.268745,0.000000
102.766098,0.399185,0.222580,0.000000
101.097794,0.477328,0.222580,0.000000
102.220024,-0.019014,0.220010,0.000000
105.481972,0.185683,0.220010,0.000000
103.574242,0.266560,0.167808,0.000000
98.529770,0.207245,0.167808,0.000000
97.983330,0.247595,0.250661,0.000000
97.687096,0.396407,0.250661,0.000000
92.921127,0.277617,0.261844,0.000000
89.155495,0.102309,0.261844,0.000000
91.801331,0.269189,0.322168,0.000000
89.400230,0.226200,0.322168,0.000000
85.984879,0.261806,0.352726,0.000000
89.654488,0.481196,0.352726,0.000000
93.061539,0.388091,0.312303,0.000000
93.121880,0.310602,0.312303,0.000000
95.554672,0.229333,0.291334,0.000000
101.215637,0.267007,0.291334,0.000000
103.924675,0.185979,0.192732,0.000000
101.262405,0.125714,0.192732,0.000000
104.321617,0.352767,0.210824,0.000000
107.355820,0.126013,0.210824,0.000000
103.777748,0.117797,0.162769,0.000000
103.530441,0.175171,0.162769,0.000000
106.135994,0.310870,0.177598,0.000000
105.014221,0.012924,0.177598,0.000000
102.137848,0.181581,0.185920,0.000000
102.427696,0.234876,0.185920,0.000000
103.617241,0.135398,0.195471,0.000000
100.339409,0.021369,0.195471,0.000000
99.014023,0.358190,0.236226,0.000000
103.432693,0.162850,0.236226,0.000000
102.878464,0.216842,0.185747,0.000000
100.938377,0.191992,0.185747,0.000000
102.776062,0.339860,0.213230,0.000000
102.693398,0.308493,0.213230,0.000000
98.481583,0.239580,0.213798,0.000000
96.682114,0.394942,0.213798,0.000000
97.763268,0.275471,0.253330,0.000000
95.541061,0.377157,0.253330,0.000000
90.013992,0.321781,0.295419,0.000000
91.743057,0.174579,0.295419,0.000000
95.476471,0.222485,0.286588,0.000000
92.844925,0.336102,0.286588,0.000000
94.879478,0.288368,0.302853,0.000000
102.442909,0.534542,0.302853,0.000000
104.606636,0.163949,0.187610,0.000000
105.237656,0.440609,0.187610,0.000000
109.344826,0.161062,0.163743,0.000000
113.465164,0.350284,0.163743,0.000000
111.164543,0.148185,0.093588,0.000000
109.011681,0.186063,0.093588,0.000000
111.830597,0.314541,0.122393,0.000000
107.579575,0.206593,0.122393,0.000000
101.241264,0.186743,0.181784,0.000000
100.936569,0.129044,0.181784,0.000000
99.480545,0.156518,0.218742,0.000000
94.500160,-0.017540,0.218742,0.000000
92.702904,0.248379,0.298447,0.000000
94.732224,0.144620,0.298447,0.000000
94.846443,0.199233,0.270534,0.000000
92.576012,0.314739,0.270534,0.000000
95.376984,0.496850,0.297756,0.000000
100.587662,0.277904,0.297756,0.000000
99.044540,0.403426,0.222429,0.000000
101.819885,0.041266,0.222429,0.000000
105.569572,0.052591,0.186535,0.000000
102.581268,0.280359,0.186535,0.000000
97.369545,0.265716,0.222587,0.000000
96.111328,0.156259,0.222587,0.000000
96.610161,0.350248,0.260841,0.000000
92.265335,0.276913,0.260841,0.000000
87.470978,0.119121,0.329000,0.000000
89.827713,0.340757,0.329000,0.000000
89.081223,0.294080,0.318197,0.000000
84.441391,0.108675,0.318197,0.000000
87.545380,0.354478,0.381453,0.000000
90.993706,0.299533,0.381453,0.000000
91.088066,0.288798,0.314953,0.000000
91.254791,0.377723,0.314953,0.000000
96.417046,0.453438,0.300503,0.000000
100.711899,-0.029567,0.300503,0.000000
99.706078,0.116170,0.214145,0.000000
101.700172,0.203710,0.214145,0.000000
106.427582,0.220110,0.183787,0.000000
103.725822,0.225195,0.183787,0.000000
102.010475,0.359405,0.205161,0.000000
105.028458,0.207491,0.205161,0.000000
105.054474,0.187151,0.170866,0.000000
101.748726,0.182380,0.170866,0.000000
101.067833,-0.037142,0.216438,0.000000
103.164940,0.256564,0.216438,0.000000
101.235062,0.328727,0.195142,0.000000
98.655815,0.080096,0.195142,0.000000
102.925316,0.349599,0.228437,0.000000
103.698463,0.231215,0.228437,0.000000
99.759598,0.156871,0.205944,0.000000
102.528885,0.182836,0.205944,0.000000
107.277168,0.024091,0.174909,0.000000
102.181564,0.250088,0.174909,0.000000
97.192032,0.111567,0.229486,0.000000
97.271286,0.177929,0.229486,0.000000
96.008400,0.248888,0.252099,0.000000
90.157021,0.145587,0.252099,0.000000
89.903732,0.209896,0.336552,0.000000
94.261948,0.207990,0.336552,0.000000
92.565926,0.249877,0.285048,0.000000
92.954117,0.209922,0.285048,0.000000
99.779816,0.070344,0.272265,0.000000
104.199745,0.033017,0.272265,0.000000
104.892090,-0.097887,0.181336,0.000000
109.046707,-0.084235,0.181336,0.000000
115.135231,0.227139,0.106448,0.000000
114.428192,0.128289,0.106448,0.000000
111.146446,0.108869,0.102508,0.000000
113.256744,0.146750,0.102508,0.000000
111.234612,0.078031,0.087847,0.000000
104.242981,0.294954,0.087847,0.000000
103.457443,0.180107,0.190729,0.000000
102.280128,0.305235,0.190729,0.000000
97.105751,0.103119,0.221331,0.000000
93.688339,0.073163,0.221331,0.000000
95.253944,0.277337,0.286035,0.000000
96.151932,0.208726,0.286035,0.000000
93.665359,0.126027,0.273838,0.000000
95.974792,0.254626,0.273838,0.000000
101.447533,0.353488,0.241265,0.000000
101.100395,0.323050,0.241265,0.000000
100.969131,0.523314,0.222156,0.000000
104.612427,0.343524,0.222156,0.000000
104.100189,0.251746,0.166109,0.000000
99.015358,0.189026,0.166109,0.000000
97.091957,0.038617,0.249518,0.000000
98.206169,0.229595,0.249518,0.000000
94.391418,0.297716,0.253287,0.000000
89.278328,0.140301,0.253287,0.000000
91.364410,0.374209,0.329869,0.000000
90.414986,0.252449,0.329869,0.000000
85.949181,0.314340,0.341446,0.000000
88.442131,0.343441,0.341446,0.000000
92.208649,0.475853,0.323830,0.000000
93.271835,0.251127,0.323830,0.000000
94.500664,0.414102,0.294183,0.000000
99.516167,0.304435,0.294183,0.000000
103.788811,0.287354,0.207146,0.000000
101.595169,-0.058902,0.207146,0.000000
102.770851,0.245809,0.215773,0.000000
107.468155,0.171359,0.215773,0.000000
104.746445,0.111611,0.155404,0.000000
102.987213,0.174155,0.155404,0.000000
105.749756,0.219292,0.185590,0.000000
105.175346,0.148122,0.185590,0.000000
103.560127,-0.091664,0.167491,0.000000
102.480080,0.122589,0.167491,0.000000
103.925690,0.053332,0.196557,0.000000
101.642227,0.315937,0.196557,0.000000
98.668510,0.110357,0.225038,0.000000
102.599091,0.183002,0.225038,0.000000
103.631569,0.316998,0.186704,0.000000
101.308937,0.133890,0.186704,0.000000
102.203506,0.202943,0.216316,0.000000
103.318748,0.486827,0.216316,0.000000
99.733154,0.492485,0.202738,0.000000
96.789391,0.421134,0.202738,0.000000
98.000755,0.079429,0.253786,0.000000
97.023933,0.228592,0.253786,0.000000
91.286758,0.282324,0.277454,0.000000
91.347855,0.265828,0.277454,0.000000
96.045181,0.217819,0.291390,0.000000
93.934822,0.200352,0.291390,0.000000
94.434654,0.428722,0.295564,0.000000
102.112122,0.110123,0.295564,0.000000
105.475464,0.212824,0.184203,0.000000
105.458664,0.228593,0.184203,0.000000
108.771713,0.230425,0.161655,0.000000
113.722702,0.276932,0.161655,0.000000
112.129997,0.220486,0.088551,0.000000
109.209175,0.070102,0.088551,0.000000
112.044479,0.273486,0.126142,0.000000
109.062172,0.187442,0.126142,0.000000
102.017677,-0.099790,0.166933,0.000000
101.144455,0.378165,0.166933,0.000000
100.265411,0.066803,0.214451,0.000000
95.711380,0.011372,0.214451,0.000000
92.679626,0.251491,0.287880,0.000000
95.039879,0.174734,0.287880,0.000000
95.831947,0.354328,0.267999,0.000000
93.508690,0.283980,0.267999,0.000000
95.024719,0.372719,0.295396,0.000000
100.580055,0.497813,0.295396,0.000000
99.443169,0.466973,0.215619,0.000000
101.518692,0.253582,0.215619,0.000000
105.918526,0.038699,0.186286,0.000000
103.478348,0.102789,0.186286,0.000000
98.634521,0.214612,0.212858,0.000000
96.555367,0.164830,0.212858,0.000000
97.193321,0.120203,0.258114,0.000000
93.314186,0.444653,0.258114,0.000000
88.666283,0.245466,0.319808,0.000000
90.274376,0.024908,0.319808,0.000000
89.340538,-0.010250,0.316835,0.000000
84.833855,0.204830,0.316835,0.000000
87.716248,0.342524,0.379725,0.000000
91.166992,0.372954,0.379725,0.000000
91.199936,0.273180,0.311152,0.000000
91.269836,0.258524,0.311152,0.000000
96.318451,0.178103,0.298939,0.000000
101.354874,0.605825,0.298939,0.000000
100.081528,0.490763,0.212816,0.000000
102.350143,0.239663,0.212816,0.000000
107.298531,0.254155,0.176149,0.000000
104.306511,0.052368,0.176149,0.000000
102.572296,0.193973,0.198795,0.000000
105.669899,0.201236,0.198795,0.000000
105.420677,0.110019,0.163790,0.000000
102.352646,0.202855,0.163790,0.000000
101.701859,0.235289,0.210365,0.000000
103.776009,0.134076,0.210365,0.000000
101.588730,0.686446,0.190832,0.000000
99.105042,0.301043,0.190832,0.000000
103.581497,0.217158,0.223101,0.000000
103.973877,0.200486,0.223101,0.000000
100.041809,0.219011,0.204396,0.000000
103.305260,0.343806,0.204396,0.000000
107.606087,-0.058999,0.170506,0.000000
102.206795,0.189024,0.170506,0.000000
97.368103,-0.066394,0.229506,0.000000
97.818558,-0.099919,0.229506,0.000000
96.242638,0.124982,0.247218,0.000000
90.416649,0.161744,0.247218,0.000000
91.032295,0.262073,0.331497,0.000000
95.028229,0.266164,0.331497,0.000000
92.767204,0.310732,0.281095,0.000000
94.146599,0.326905,0.281095,0.000000
100.964645,0.210794,0.255308,0.000000
104.823051,0.421688,0.255308,0.000000
105.545113,0.229018,0.172386,0.000000
110.526566,-0.043072,0.172386,0.000000
115.744194,0.283799,0.090532,0.000000
113.938004,0.197880,0.090532,0.000000
111.136230,0.120795,0.105145,0.000000
113.874924,0.028008,0.105145,0.000000
110.254890,0.120570,0.088426,0.000000
103.822090,0.003513,0.088426,0.000000
103.666832,0.162873,0.191182,0.000000
101.742859,-0.034248,0.191182,0.000000
96.661079,0.289940,0.228682,0.000000
94.185188,0.155563,0.228682,0.000000
96.207443,0.262706,0.280450,0.000000
96.543686,0.261686,0.280450,0.000000
93.982254,0.046839,0.274243,0.000000
97.672661,0.222291,0.274243,0.000000
102.433243,0.340984,0.224749,0.000000
101.266754,0.146769,0.224749,0.000000
102.138458,0.173221,0.220879,0.000000
105.540398,0.288535,0.220879,0.000000
103.450317,0.337454,0.169429,0.000000
98.345200,0.149128,0.169429,0.000000
97.796364,0.280665,0.250703,0.000000
97.736046,0.150396,0.250703,0.000000
92.659348,0.156242,0.262709,0.000000
89.075134,0.308696,0.262709,0.000000
91.663307,0.810611,0.324011,0.000000
89.502525,0.534044,0.324011,0.000000
86.118889,-0.026015,0.351068,0.000000
89.466537,0.325430,0.351068,0.000000
93.129074,0.322608,0.314474,0.000000
93.194832,0.263836,0.314474,0.000000
95.334061,0.464127,0.293290,0.000000
101.143524,0.535553,0.293290,0.000000
103.728310,-0.015418,0.193651,0.000000
101.076599,0.376218,0.193651,0.000000
103.973579,0.353046,0.214033,0.000000
107.641037,0.294441,0.214033,0.000000
104.109337,0.180101,0.160602,0.000000
104.161812,0.214844,0.160602,0.000000
106.776230,0.126712,0.171447,0.000000
105.690865,0.183625,0.171447,0.000000
103.020340,0.284380,0.177183,0.000000
102.709068,-0.049014,0.177183,0.000000
104.111023,0.269008,0.190261,0.000000
100.909180,-0.163903,0.190261,0.000000
99.391464,0.169199,0.233541,0.000000
103.885727,0.386529,0.233541,0.000000
103.342484,0.302183,0.182973,0.000000
101.516312,0.192612,0.182973,0.000000
103.469070,0.126764,0.208650,0.000000
103.384872,0.318778,0.208650,0.000000
98.978920,-0.084052,0.208185,0.000000
97.278725,0.430372,0.208185,0.000000
98.373108,0.129016,0.249515,0.000000
95.894409,0.323787,0.249515,0.000000
90.474777,0.250710,0.291952,0.000000
92.916527,0.230226,0.291952,0.000000
96.338287,0.215116,0.272582,0.000000
93.410355,0.142552,0.272582,0.000000
96.222633,0.358771,0.292224,0.000000
103.619492,0.253026,0.292224,0.000000
105.337341,0.334527,0.178848,0.000000
106.196869,0.223689,0.178848,0.000000
110.479561,0.223809,0.154525,0.000000
114.147308,0.214753,0.154525,0.000000
111.355125,0.090531,0.087266,0.000000
110.123863,0.140630,0.087266,0.000000
112.565758,0.337820,0.110093,0.000000
107.230080,0.079445,0.110093,0.000000
101.695419,0.150583,0.185702,0.000000
101.852180,0.300055,0.185702,0.000000
99.587036,0.125177,0.212204,0.000000
94.673317,0.245367,0.212204,0.000000
94.187317,0.220955,0.289787,0.000000
96.169678,0.178067,0.289787,0.000000
95.885590,0.277726,0.263468,0.000000
93.500206,0.163380,0.263468,0.000000
98.041779,0.194249,0.280679,0.000000
101.522324,0.202612,0.280679,0.000000
100.426094,0.136060,0.218208,0.000000
104.722397,0.001344,0.218208,0.000000
106.645042,0.188480,0.162932,0.000000
102.148415,0.176147,0.162932,0.000000
97.711792,0.223768,0.226151,0.000000
97.883530,0.087234,0.226151,0.000000
97.090683,0.253257,0.245863,0.000000
91.112305,0.316871,0.245863,0.000000
88.705391,0.207161,0.334816,0.000000
91.467995,0.439556,0.334816,0.000000
87.962959,0.210594,0.317215,0.000000
85.526352,0.260281,0.317215,0.000000
90.600540,0.222667,0.349265,0.000000
92.025261,0.356954,0.349265,0.000000
91.499260,0.248676,0.306191,0.000000
93.553024,0.359954,0.306191,0.000000
99.729828,0.593647,0.263670,0.000000
101.555809,0.374659,0.263670,0.000000
99.759087,0.277810,0.222281,0.000000
105.560539,0.665454,0.222281,0.000000
106.766006,0.043107,0.153348,0.000000
102.862946,0.197590,0.153348,0.000000
104.281494,0.297220,0.199243,0.000000
106.874138,0.174604,0.199243,0.000000
104.422592,0.366948,0.165344,0.000000
101.847748,0.197304,0.165344,0.000000
103.189690,0.292162,0.206627,0.000000
103.709549,0.178321,0.206627,0.000000
99.903648,0.104716,0.202817,0.000000
101.358643,0.287974,0.202817,0.000000
105.204247,0.124832,0.190496,0.000000
101.859024,0.095941,0.190496,0.000000
101.055756,0.179314,0.221282,0.000000
106.213097,0.254377,0.221282,0.000000
105.649338,0.151653,0.148823,0.000000
99.284897,0.089496,0.148823,0.000000
97.160103,0.096295,0.248955,0.000000
97.792450,0.169966,0.248955,0.000000
93.035690,0.179483,0.259483,0.000000
89.430061,0.268070,0.259483,0.000000
93.787849,0.281408,0.319477,0.000000
94.428551,0.204491,0.319477,0.000000
92.350060,0.340280,0.295992,0.000000
97.904434,0.084664,0.295992,0.000000
103.655014,0.323115,0.220415,0.000000
105.324219,0.107140,0.220415,0.000000
107.732712,0.105821,0.170028,0.000000
114.312767,0.263158,0.170028,0.000000
115.779366,0.038726,0.067779,0.000000
111.720749,0.124690,0.067779,0.000000
112.525963,0.188741,0.114786,0.000000
113.345383,0.018698,0.114786,0.000000
106.344803,0.048242,0.116754,0.000000
103.590446,-0.046547,0.116754,0.000000
103.748260,0.166952,0.184523,0.000000
99.536613,0.175614,0.184523,0.000000
94.794922,0.129406,0.252769,0.000000
95.030762,0.315633,0.252769,0.000000
96.854668,0.150615,0.265740,0.000000
94.901520,0.233826,0.265740,0.000000
94.888435,0.247994,0.286645,0.000000
100.437531,0.105539,0.286645,0.000000
102.190994,0.220679,0.207336,0.000000
100.831818,0.253494,0.207336,0.000000
104.176903,0.142581,0.205473,0.000000
105.174591,0.263690,0.205473,0.000000
100.665230,0.177214,0.188741,0.000000
97.742523,0.115393,0.188741,0.000000
98.400604,0.395381,0.250306,0.000000
96.043961,0.420652,0.250306,0.000000
90.311989,0.296119,0.289507,0.000000
90.792786,-0.023959,0.289507,0.000000
91.594254,0.523786,0.306847,0.000000
87.224113,0.180261,0.306847,0.000000
87.786308,0.497453,0.361603,0.000000
92.019920,0.379167,0.361603,0.000000
93.536125,0.290608,0.293080,0.000000
94.134834,0.251392,0.293080,0.000000
98.171951,0.421962,0.271998,0.000000
104.147903,0.387584,0.271998,0.000000
102.398651,0.272134,0.185416,0.000000
101.948822,0.189480,0.185416,0.000000
107.085632,0.094808,0.184263,0.000000
105.799950,0.241838,0.184263,0.000000
102.953346,0.145307,0.185225,0.000000
105.602173,0.216351,0.185225,0.000000
105.982796,0.251677,0.162896,0.000000
103.965172,0.224878,0.162896,0.000000
102.330551,-0.026816,0.196822,0.000000
104.124168,0.221853,0.196822,0.000000
102.633568,0.402255,0.184497,0.000000
99.138031,-0.057458,0.184497,0.000000
102.085480,0.205092,0.231871,0.000000
104.568459,0.257045,0.231871,0.000000
102.265182,0.187060,0.190013,0.000000
102.321426,0.284026,0.190013,0.000000
103.983093,0.454000,0.192215,0.000000
100.831551,0.360311,0.192215,0.000000
97.203796,0.236584,0.236627,0.000000
98.096603,0.194003,0.236627,0.000000
98.001244,0.463568,0.239176,0.000000
92.449219,0.293397,0.239176,0.000000
90.859894,0.228177,0.318490,0.000000
96.044769,0.288537,0.318490,0.000000
94.598915,0.231823,0.265488,0.000000
93.942169,0.263546,0.265488,0.000000
101.332497,0.269618,0.264742,0.000000
105.000084,0.721584,0.264742,0.000000
105.166763,0.232709,0.174871,0.000000
107.975563,0.078637,0.174871,0.000000
113.422546,0.289377,0.117826,0.000000
112.748390,0.260706,0.117826,0.000000
109.246216,0.037935,0.116387,0.000000
111.250969,0.198340,0.116387,0.000000
109.867096,-0.094847,0.110067,0.000000
102.717987,0.226533,0.110067,0.000000
101.101791,0.124968,0.213464,0.000000
100.523064,0.534951,0.213464,0.000000
96.503937,0.070054,0.233744,0.000000
93.237328,0.168798,0.233744,0.000000
95.003464,0.188614,0.290137,0.000000
96.219933,0.271076,0.290137,0.000000
94.127289,0.139701,0.267579,0.000000
95.260773,0.232990,0.267579,0.000000
101.083923,0.189798,0.247698,0.000000
100.246971,0.216795,0.247698,0.000000
101.200020,0.313801,0.227575,0.000000
106.148148,0.237581,0.227575,0.000000
104.541107,0.287179,0.161534,0.000000
99.122467,0.237624,0.161534,0.000000
97.152351,0.161101,0.246584,0.000000
97.707527,0.258433,0.246584,0.000000
94.289635,0.107753,0.255971,0.000000
88.760178,-0.039472,0.255971,0.000000
90.166573,0.620443,0.343053,0.000000
90.031593,0.235175,0.343053,0.000000
85.341156,0.204903,0.347167,0.000000
87.690979,0.308679,0.347167,0.000000
91.469521,0.451925,0.331189,0.000000
91.460747,0.290649,0.331189,0.000000
91.562790,0.267050,0.311732,0.000000
96.404655,0.173093,0.311732,0.000000
101.520561,0.328619,0.233288,0.000000
100.225060,0.171026,0.233288,0.000000
102.348831,0.246937,0.226403,0.000000
107.772362,0.374883,0.226403,0.000000
104.784752,0.034273,0.153877,0.000000
103.240540,0.265929,0.153877,0.000000
106.308220,0.189697,0.182117,0.000000
106.210815,0.134878,0.182117,0.000000
102.982841,0.335561,0.175496,0.000000
102.505714,0.005776,0.175496,0.000000
104.830345,0.129445,0.192320,0.000000
102.066864,0.085704,0.192320,0.000000
99.841637,0.377568,0.222908,0.000000
104.623131,0.217770,0.222908,0.000000
104.515976,0.193510,0.169687,0.000000
100.751762,0.138858,0.169687,0.000000
104.367126,0.324693,0.211363,0.000000
108.285133,0.337602,0.211363,0.000000
102.385612,0.031030,0.161990,0.000000
97.796318,0.471156,0.161990,0.000000
98.479393,0.419466,0.250231,0.000000
96.198723,0.426339,0.250231,0.000000
90.345085,0.137475,0.289448,0.000000
92.003174,0.203794,0.289448,0.000000
95.395332,0.216172,0.284997,0.000000
92.715736,0.286350,0.284997,0.000000
95.260735,0.330296,0.300792,0.000000
101.963409,0.002288,0.300792,0.000000
105.478081,0.348081,0.186043,0.000000
106.297455,0.376365,0.186043,0.000000
112.172058,0.256196,0.145939,0.000000
116.848526,0.264336,0.145939,0.000000
113.877136,0.125436,0.061064,0.000000
111.970879,0.115154,0.061064,0.000000
114.682312,0.088267,0.094461,0.000000
109.768761,0.223455,0.094461,0.000000
104.517281,0.225347,0.159088,0.000000
104.310501,0.590151,0.159088,0.000000
101.737274,0.031052,0.189658,0.000000
96.512047,0.015239,0.189658,0.000000
94.848373,0.227546,0.275680,0.000000
97.519730,0.289463,0.275680,0.000000
96.564934,0.242676,0.247700,0.000000
94.727921,0.312707,0.247700,0.000000
99.579903,0.223340,0.266825,0.000000
103.209023,0.139574,0.266825,0.000000
101.115517,0.486819,0.202598,0.000000
103.302788,0.205492,0.202598,0.000000
106.468216,0.145962,0.176118,0.000000
102.639473,0.133139,0.176118,0.000000
98.258591,0.236357,0.221922,0.000000
98.358330,0.223502,0.221922,0.000000
97.468353,0.096010,0.239725,0.000000
91.604736,0.209624,0.239725,0.000000
90.193634,0.210999,0.326440,0.000000
92.598442,0.359079,0.326440,0.000000
88.741867,0.068037,0.308857,0.000000
87.019020,0.164631,0.308857,0.000000
91.333153,0.428210,0.340743,0.000000
94.053642,0.323993,0.340743,0.000000
93.787537,0.256129,0.288165,0.000000
96.916817,0.367974,0.288165,0.000000
103.182877,0.401282,0.233147,0.000000
103.561752,0.269619,0.233147,0.000000
101.662140,0.373615,0.206867,0.000000
106.378075,0.456474,0.206867,0.000000
107.361557,0.055574,0.146076,0.000000
103.665878,0.317586,0.146076,0.000000
105.220734,0.158989,0.190017,0.000000
106.923782,0.207377,0.190017,0.000000
105.656006,0.226832,0.167126,0.000000
102.817131,0.100138,0.167126,0.000000
103.938850,0.106991,0.197539,0.000000
103.912910,0.159303,0.197539,0.000000
99.609184,0.236078,0.203464,0.000000
101.021828,0.124209,0.203464,0.000000
104.440109,0.180223,0.196081,0.000000
102.490158,0.164274,0.196081,0.000000
101.468277,0.269897,0.209956,0.000000
103.779488,0.224181,0.209956,0.000000
101.818138,0.191107,0.190178,0.000000
97.570908,0.154061,0.190178,0.000000
97.717743,0.253351,0.253497,0.000000
98.245880,0.157745,0.253497,0.000000
93.694061,0.094912,0.255083,0.000000
90.334427,0.121398,0.255083,0.000000
94.662483,0.183155,0.310470,0.000000
95.369675,0.279038,0.310470,0.000000
93.142311,0.224552,0.285910,0.000000
99.219360,0.335237,0.285910,0.000000
105.052719,0.313469,0.198303,0.000000
105.581223,0.187199,0.198303,0.000000
107.416588,0.116273,0.170907,0.000000
112.954460,0.167232,0.170907,0.000000
113.808708,0.205229,0.083972,0.000000
110.249367,0.125955,0.083972,0.000000
111.651299,0.285806,0.127058,0.000000
111.701439,0.172910,0.127058,0.000000
104.426865,0.063584,0.133895,0.000000
101.330185,0.140380,0.133895,0.000000
101.431252,0.366752,0.206750,0.000000
98.047089,0.283045,0.206750,0.000000
94.012115,0.174549,0.264494,0.000000
95.126221,0.268470,0.264494,0.000000
96.843346,0.197069,0.265478,0.000000
94.783081,0.209791,0.265478,0.000000
94.121590,0.301594,0.286321,0.000000
100.012527,0.212961,0.286321,0.000000
100.806198,-0.088824,0.210643,0.000000
101.165764,0.401256,0.210643,0.000000
105.637924,0.200403,0.197809,0.000000
105.228600,0.278860,0.197809,0.000000
100.030693,0.282270,0.192113,0.000000
97.354988,0.157754,0.192113,0.000000
98.057869,0.088265,0.249591,0.000000
95.458275,0.248327,0.249591,0.000000
89.484039,0.310907,0.296644,0.000000
90.082962,0.329180,0.296644,0.000000
91.006348,0.428867,0.314428,0.000000
86.119965,0.176236,0.314428,0.000000
87.622467,0.174780,0.371250,0.000000
91.814468,0.242960,0.371250,0.000000
92.198822,0.301892,0.305924,0.000000
91.599113,0.268248,0.305924,0.000000
96.183952,0.386823,0.300291,0.000000
101.914749,0.269404,0.300291,0.000000
101.240585,0.236220,0.203800,0.000000
102.130516,0.341298,0.203800,0.000000
107.917000,0.372542,0.176348,0.000000
105.617653,0.339745,0.176348,0.000000
103.229485,0.220306,0.186520,0.000000
106.268341,0.169258,0.186520,0.000000
106.851219,0.334776,0.156592,0.000000
103.221016,0.342727,0.156592,0.000000
102.454819,0.088208,0.200840,0.000000
104.513680,0.097926,0.200840,0.000000
102.714935,0.364226,0.181517,0.000000
99.806427,0.174515,0.181517,0.000000
104.168121,0.106085,0.216724,0.000000
105.033836,0.177965,0.216724,0.000000
100.975029,0.109312,0.194122,0.000000
103.931824,0.143025,0.194122,0.000000
108.360779,0.094538,0.163935,0.000000
102.880737,0.347252,0.163935,0.000000
98.011482,0.117772,0.221297,0.000000
98.406265,0.175597,0.221297,0.000000
96.701019,0.155275,0.240725,0.000000
90.799393,0.270185,0.240725,0.000000
91.426788,0.344254,0.327104,0.000000
95.660576,0.247431,0.327104,0.000000
93.406586,0.271839,0.274819,0.000000
94.817986,0.233646,0.274819,0.000000
101.646049,0.192253,0.250165,0.000000
105.144501,0.152423,0.250165,0.000000
105.928589,0.205152,0.168514,0.000000
111.144875,0.109165,0.168514,0.000000
116.133522,0.222770,0.084706,0.000000
114.226097,0.208125,0.084706,0.000000
111.598106,0.075066,0.102533,0.000000
114.512695,0.099277,0.102533,0.000000
110.469292,-0.135735,0.085231,0.000000
104.748962,0.137394,0.085231,0.000000
104.311340,0.435529,0.182472,0.000000
102.215958,-0.001665,0.182472,0.000000
97.043755,0.041830,0.225237,0.000000
94.891487,0.228126,0.225237,0.000000
96.913887,0.204005,0.270456,0.000000
96.346260,0.132616,0.270456,0.000000
94.391197,0.305234,0.268250,0.000000
98.565918,0.400644,0.268250,0.000000
103.320183,0.790588,0.214991,0.000000
101.457954,0.275246,0.214991,0.000000
103.355270,0.324412,0.209474,0.000000
106.488487,0.128305,0.209474,0.000000
103.477837,0.128141,0.166058,0.000000
98.699547,0.121391,0.166058,0.000000
98.552864,0.192412,0.245470,0.000000
98.308098,0.209915,0.245470,0.000000
92.626968,0.208515,0.262422,0.000000
90.183746,0.210495,0.262422,0.000000
92.347305,0.260338,0.313227,0.000000
89.285576,0.180394,0.313227,0.000000
86.978500,0.160045,0.350993,0.000000
91.166512,0.416981,0.350993,0.000000
94.021301,0.289054,0.299831,0.000000
93.752319,0.305560,0.299831,0.000000
97.062859,0.480728,0.283417,0.000000
103.226204,0.361889,0.283417,0.000000
104.238937,0.445075,0.178822,0.000000
101.892601,0.375488,0.178822,0.000000
106.373108,0.267336,0.195161,0.000000
107.650864,0.500069,0.195161,0.000000
103.717422,0.254176,0.168374,0.000000
105.237236,0.136271,0.168374,0.000000
107.136452,0.184933,0.161593,0.000000
105.940323,0.235058,0.161593,0.000000
103.000633,0.164964,0.182356,0.000000
103.934441,0.136704,0.182356,0.000000
104.271446,0.086347,0.177665,0.000000
100.049774,-0.035492,0.177665,0.000000
101.325493,0.048965,0.231122,0.000000
104.986816,0.261452,0.231122,0.000000
103.079529,0.172782,0.179496,0.000000
101.852325,0.302161,0.179496,0.000000
104.153648,0.393016,0.195613,0.000000
102.106087,0.160262,0.195613,0.000000
98.157356,0.301042,0.223020,0.000000
98.077858,0.173451,0.223020,0.000000
98.867859,0.258178,0.239797,0.000000
