dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.247025,0.311094,288.038269,299.759583
-0.066609,0.328916,297.622681,301.157196
-0.059122,0.217183,291.872040,301.012115
-0.155240,0.317467,303.449646,301.997192
-0.165243,-0.045393,296.783447,301.153564
-0.023315,0.275565,299.425140,301.432465
-0.096051,0.148581,295.953766,301.008362
-0.073017,0.240661,291.700378,301.690704
-0.106626,0.136536,292.768494,300.562927
-0.052348,0.171842,289.602295,299.910675
-0.202629,0.285035,294.399261,298.779694
-0.024738,0.452712,294.809357,299.184143
-0.328376,0.424286,290.136353,298.194763
-0.034342,0.534510,291.996002,298.796906
-0.205423,0.396929,288.934723,298.260529
-0.018023,0.483022,292.592041,299.096283
-0.235491,0.387433,292.358398,298.337677
-0.053535,0.538352,294.389740,298.745148
-0.076138,0.399685,291.275970,298.585083
-0.058367,0.939879,295.114532,299.585968
0.056836,0.609446,294.933319,299.014832
0.057364,0.354213,292.716034,300.209229
-0.217732,0.357518,293.016449,300.280304
-0.091401,0.440796,298.829071,301.088623
-0.228397,0.300243,301.642426,300.824677
-0.031454,0.298402,300.807953,301.172089
-0.046898,0.238442,308.113098,300.704437
-0.088722,0.218249,290.498749,300.514221
-0.165303,0.142949,292.055603,300.039917
-0.075156,0.360844,293.374054,300.146210
-0.198012,0.329037,296.189789,298.894379
0.012004,0.448576,296.609406,298.821808
-0.149237,0.378515,295.710571,297.992462
0.057043,0.451932,293.912903,298.294220
-0.187218,0.275019,292.594452,297.775146
-0.107688,0.463963,289.897919,298.440582
-0.276276,0.558751,295.710571,298.881836
0.083707,0.428989,298.047058,300.104065
-0.049430,0.385880,296.070587,299.832397
0.074395,0.286212,297.148834,300.522522
-0.127935,0.329420,294.452332,300.015076
-0.004766,0.358796,292.835236,300.265564
-0.081252,0.349969,299.968719,300.189667
-0.026798,0.122858,296.669006,301.334290
-0.134242,0.109499,298.585907,301.456818
-0.273500,0.256700,294.818878,301.677155
-0.078264,0.158671,303.678528,301.432068
-0.301690,0.089733,298.948303,301.205109
-0.119550,0.224879,298.414246,301.079437
-0.004733,0.300018,289.478302,300.842072
0.204831,0.372067,297.088623,300.331879
-0.223018,0.199125,292.415619,299.870239
-0.055531,0.318545,301.399231,298.879242
0.157925,0.455770,298.881531,298.906067
-0.128639,0.378828,300.741211,298.781830
0.069036,0.604459,293.550507,298.614746
-0.330080,0.352647,295.953766,298.309784
-0.011312,0.535492,291.037567,299.061005
-0.054262,0.437034,303.082489,299.936768
-0.173049,0.300164,296.130188,299.935944
-0.076489,0.397188,304.822937,300.004639
0.060781,0.226909,296.611786,300.127594
0.066471,0.391640,295.891754,299.145020
-0.144382,0.341974,290.498749,299.471710
-0.038375,0.402661,307.993896,300.589386
-0.053185,0.310226,295.948975,301.450043
0.134618,0.195833,309.309967,301.691437
-0.004614,0.189205,299.606323,301.255585
0.057080,0.213236,309.071564,301.347839
-0.028295,0.132640,297.451019,300.678284
0.021578,0.452873,299.127106,300.397064
-0.107179,0.152854,291.514404,299.875305
-0.028029,0.322132,303.502106,299.557343
0.065549,0.312533,297.627441,298.885254
-0.152562,0.329711,307.693481,299.585754
-0.018390,0.404068,300.865173,299.240356
0.020155,0.677821,301.403992,298.817566
-0.043919,0.329784,295.171753,298.530975
0.163221,0.301367,298.887512,299.178375
0.122843,0.441573,299.485931,299.553864
-0.117824,0.352009,309.312958,300.071533
0.091495,0.267087,301.762817,300.043427
0.044837,0.308419,318.720337,300.873779
-0.015388,0.269018,296.068207,300.046265
0.076323,0.345517,303.859711,300.460693
0.058491,0.460939,297.508240,300.743225
0.101499,0.263448,303.926483,301.700470
-0.004090,0.233494,304.880157,302.055115
0.045725,0.152979,309.133545,302.410187
-0.078080,0.062508,300.922394,301.360809
0.171913,0.097430,307.149902,301.910187
-0.029382,0.144075,300.807953,301.132935
0.001724,0.089803,301.284790,300.988708
-0.074823,0.171976,299.844757,299.896790
0.053011,0.295336,304.584503,300.002991
-0.323842,0.158665,302.667633,299.198792
0.330022,0.126375,307.931915,299.927277
0.055398,0.421094,301.523224,298.969788
0.120012,0.437215,309.014343,299.369415
0.072296,0.375442,300.440796,299.200623
-0.000891,0.404485,304.999359,300.173645
0.016508,0.448793,299.663544,299.767700
-0.087413,0.462659,306.496643,300.702637
0.003680,0.422421,303.683289,299.977234
-0.128603,0.213875,313.086517,300.681702
-0.058464,0.354033,302.662872,300.075500
-0.058653,0.057763,297.808655,300.689850
-0.086880,0.321151,302.720093,300.634247
-0.034677,0.327452,305.175781,301.946014
-0.041885,0.238022,303.502106,301.164856
0.046017,0.158080,307.874695,301.336975
-0.108276,0.172930,309.014343,300.927948
0.053396,0.211153,302.002441,301.014862
-0.249347,0.161007,302.543640,299.872040
-0.040031,0.356588,304.996979,300.033844
0.017173,0.314283,301.284790,299.291901
0.372899,0.421325,300.505157,299.325470
-0.038980,0.392045,314.645782,298.647308
-0.044912,0.491878,305.897003,298.734558
-0.192466,0.442293,304.579742,298.244080
-0.151965,0.665254,305.657410,299.114380
0.025086,0.385721,302.182434,299.649445
-0.117955,0.338886,303.021088,300.463654
-0.018519,0.381890,304.878662,300.265259
-0.042300,0.167993,306.077026,300.617340
-0.020553,0.346330,315.427795,300.243530
0.093975,0.241434,307.102203,300.745972
-0.042525,0.150721,304.946899,300.744110
0.022379,0.259979,302.476898,301.507385
-0.162177,0.370985,304.880157,301.916443
0.000228,0.382339,296.974182,301.973328
-0.384979,0.056016,311.288849,301.478088
-0.157159,0.356781,308.599487,301.844666
-0.048317,0.081860,306.978241,301.129242
0.043011,0.147333,303.440094,300.489258
0.019312,0.106039,303.735748,299.562134
-0.139834,0.099057,296.068207,299.676605
-0.087917,0.381514,304.040924,299.255157
0.018863,0.352887,302.658081,299.617462
0.006861,0.382277,305.776611,298.950684
0.039910,0.394414,298.767090,298.676727
-0.138389,0.545359,301.160828,298.669983
-0.025777,0.370308,301.942841,299.392029
-0.062451,0.423167,307.216644,299.605255
0.058237,0.299781,298.767090,300.023071
0.018351,0.417425,308.351532,299.985687
-0.123830,0.253719,300.626770,300.203888
-0.017201,0.305957,309.610382,300.265472
-0.066596,0.289244,302.963257,300.544067
-0.234649,0.316479,302.062042,300.483490
0.005979,0.311604,293.674469,301.132080
-0.006992,0.241578,305.776611,301.896149
0.333904,0.198826,298.104279,300.769684
0.086673,-0.039030,310.993195,300.734497
-0.028576,0.218886,302.779694,299.797058
-0.133213,0.252140,305.717010,299.152985
0.226879,0.087063,296.189789,298.223846
-0.000786,0.211789,300.984375,298.135956
0.124580,0.496825,291.936401,298.034790
0.040086,0.469479,305.778992,298.820435
-0.161673,0.209494,296.189789,298.458862
0.286386,0.517172,310.571198,298.732239
-0.045065,0.524565,300.143951,299.155884
