omega_ref,omega_pll,Iq_ref,Iq_meas
1199.969482,1202.349854,0.139693,0.389324
1199.969482,1200.950562,0.139693,-0.125778
1199.969482,1200.268311,-0.009180,0.042691
1199.969482,1202.012329,-0.009180,-0.016833
1199.969482,1206.816162,-0.095308,0.077954
1199.969482,1201.992432,-0.095308,0.073438
1199.969482,1198.901855,0.165909,0.224214
1199.969482,1195.739746,0.165909,-0.019795
1199.969482,1195.031738,0.927559,0.828684
1199.969482,1201.003784,0.927559,0.985459
1199.969482,1200.702881,0.058346,0.291717
1199.969482,1201.916504,0.058346,0.234693
1199.969482,1200.943237,0.046169,0.054960
1199.969482,1200.892700,0.046169,0.180503
1199.969482,1203.505493,0.240819,0.201421
1199.969482,1203.629395,0.240819,0.002437
1199.969482,1200.162720,-0.039939,-0.230656
1199.969482,1197.775391,-0.039939,0.040042
1199.969482,1196.712524,0.562559,0.670843
1199.969482,1195.614380,0.562559,0.713458
1199.969482,1201.531128,0.625859,0.815883
1199.969482,1200.897949,0.625859,0.561696
1199.969482,1201.314819,0.237445,0.146397
1199.969482,1200.951782,0.237445,0.056389
1199.969482,1201.647217,0.194303,0.268693
1199.969482,1207.483032,0.194303,0.600274
1199.969482,1201.860596,-0.384861,-0.427141
1199.969482,1199.806519,-0.384861,-0.425260
1199.969482,1194.917847,0.367693,0.164457
1199.969482,1195.161499,0.367693,0.511742
1199.969482,1201.280151,0.878464,0.850105
1199.969482,1199.359863,0.878464,1.084570
1199.969482,1201.540894,0.320668,0.668961
1199.969482,1199.943115,0.320668,0.382298
1199.969482,1201.516602,0.317564,0.195492
1199.969482,1203.476074,0.317564,0.434743
1199.969482,1205.262817,-0.413171,-0.781657
1199.969482,1199.633179,-0.413171,-0.563447
1199.969482,1197.235107,0.232851,0.467679
1199.969482,1195.479004,0.232851,0.496571
1199.969482,1195.057007,0.775288,0.597924
1199.969482,1201.039063,0.775288,0.735936
1199.969482,1200.407593,0.179650,0.322610
1199.969482,1201.573853,0.179650,0.036892
1199.969482,1199.208740,0.182972,0.254546
1199.969482,1200.225586,0.182972,0.256918
1199.969482,1205.105957,0.124622,0.257759
1199.969482,1200.314453,0.124622,0.252444
1199.969482,1199.156128,0.204657,0.310858
1199.969482,1193.832886,0.204657,0.275461
