dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.012737,0.094199,52.850246,51.630676
0.060324,0.108860,51.711800,51.839565
0.081082,0.014228,48.595669,51.415741
0.017411,-0.139218,49.434902,50.911911
0.035924,0.000543,49.614906,50.305847
-0.201129,-0.126569,46.378376,49.157047
-0.184066,0.044040,46.318771,48.139957
-0.118354,0.256319,51.172974,48.132648
-0.128042,0.434931,51.472187,48.730892
0.140014,0.426713,51.292183,49.633755
0.109162,0.237009,47.577621,49.619568
0.114137,0.172892,46.739578,48.795868
0.072697,0.172886,49.613716,48.283520
-0.109045,0.354827,53.209068,49.253864
0.065966,0.244675,53.029060,50.682320
0.043010,0.326462,51.232578,51.233093
0.088088,0.094978,52.131416,51.993835
-0.053199,0.008612,51.951408,51.826160
-0.112184,0.088005,47.217609,50.723667
-0.077058,-0.046148,50.274136,50.531181
-0.100860,-0.038006,50.873756,50.869633
-0.004174,0.173187,49.255493,51.152203
0.017021,0.186774,47.817230,50.714233
-0.043183,0.070085,46.439171,49.357967
-0.118645,-0.041662,50.812962,48.672497
0.151759,0.182871,48.775673,48.855412
0.148492,0.259496,49.135090,48.369709
0.399972,0.276697,47.158005,47.763294
